product_id|quality|size|stock|current_price|regular_price|url
15968|Qualité B|155 cm|1|219.0||https://freeglisse.com/fr/ski-occasion-femme-performance/15968-417054-ski-occasion-fischer-brilliant-my-turn-fixations.html#/9-etat_du_materiel-qualite_b/897-taille_skis-155_cm
15968|Qualité B|160 cm|1|219.0||https://freeglisse.com/fr/ski-occasion-femme-performance/15968-417055-ski-occasion-fischer-brilliant-my-turn-fixations.html#/9-etat_du_materiel-qualite_b/902-taille_skis-160_cm
18966|Qualité A|157 cm|3|389.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/18966-434041-ski-occasion-rossignol-strato-edition-fixations.html#/3-etat_du_materiel-qualite_a/899-taille_skis-157_cm
18966|Qualité A|162 cm|1|389.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/18966-434042-ski-occasion-rossignol-strato-edition-fixations.html#/3-etat_du_materiel-qualite_a/904-taille_skis-162_cm
18966|Qualité A|172 cm|1|389.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/18966-434044-ski-occasion-rossignol-strato-edition-fixations.html#/3-etat_du_materiel-qualite_a/914-taille_skis-172_cm
18966|Qualité B|157 cm|1|359.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/18966-434045-ski-occasion-rossignol-strato-edition-fixations.html#/9-etat_du_materiel-qualite_b/899-taille_skis-157_cm
18966|Qualité B|162 cm|1|359.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/18966-434046-ski-occasion-rossignol-strato-edition-fixations.html#/9-etat_du_materiel-qualite_b/904-taille_skis-162_cm
18966|Qualité B|172 cm|2|359.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/18966-434048-ski-occasion-rossignol-strato-edition-fixations.html#/9-etat_du_materiel-qualite_b/914-taille_skis-172_cm
18476|Qualité A|160 cm|4|219.0||https://freeglisse.com/fr/ski-occasion-femme-performance/18476-533680-ski-occasion-salomon-s-max-w-7-xti-r-fixations.html#/3-etat_du_materiel-qualite_a/902-taille_skis-160_cm
18476|Qualité A|165 cm|4|219.0||https://freeglisse.com/fr/ski-occasion-femme-performance/18476-533682-ski-occasion-salomon-s-max-w-7-xti-r-fixations.html#/3-etat_du_materiel-qualite_a/907-taille_skis-165_cm
18476|Qualité B|150 cm|2|189.0||https://freeglisse.com/fr/ski-occasion-femme-performance/18476-533677-ski-occasion-salomon-s-max-w-7-xti-r-fixations.html#/9-etat_du_materiel-qualite_b/892-taille_skis-150_cm
18476|Qualité B|155 cm|2|189.0||https://freeglisse.com/fr/ski-occasion-femme-performance/18476-533679-ski-occasion-salomon-s-max-w-7-xti-r-fixations.html#/9-etat_du_materiel-qualite_b/897-taille_skis-155_cm
18476|Qualité B|160 cm|1|189.0||https://freeglisse.com/fr/ski-occasion-femme-performance/18476-533681-ski-occasion-salomon-s-max-w-7-xti-r-fixations.html#/9-etat_du_materiel-qualite_b/902-taille_skis-160_cm
18476|Qualité B|165 cm|2|189.0||https://freeglisse.com/fr/ski-occasion-femme-performance/18476-533683-ski-occasion-salomon-s-max-w-7-xti-r-fixations.html#/9-etat_du_materiel-qualite_b/907-taille_skis-165_cm
18170|Qualité A|128 cm|14|69.0||https://freeglisse.com/fr/ski-occasion-junior-loisir/18170-536675-ski-occasion-junior-rossignol-temptation-pro-fixations.html#/3-etat_du_materiel-qualite_a/870-taille_skis-128_cm
16466|Qualité B|177 cm|3|119.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/16466-251539-ski-occasion-rossignol-react-6-compact-fixations.html#/9-etat_du_materiel-qualite_b/919-taille_skis-177_cm
16466|Qualité C|177 cm|2|89.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/16466-514693-ski-occasion-rossignol-react-6-compact-fixations.html#/919-taille_skis-177_cm/1768-etat_du_materiel-qualite_c
16575|Qualité B|154 cm|1|125.0||https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/16575-403861-ski-occasion-rossignol-experience-76-ci-ltd-fixations.html#/9-etat_du_materiel-qualite_b/896-taille_skis-154_cm
16575|Qualité B|162 cm|6|125.0||https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/16575-403864-ski-occasion-rossignol-experience-76-ci-ltd-fixations.html#/9-etat_du_materiel-qualite_b/904-taille_skis-162_cm
16575|Qualité B|170 cm|1|125.0||https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/16575-403867-ski-occasion-rossignol-experience-76-ci-ltd-fixations.html#/9-etat_du_materiel-qualite_b/912-taille_skis-170_cm
16575|Qualité B|178 cm|3|125.0||https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/16575-403870-ski-occasion-rossignol-experience-76-ci-ltd-fixations.html#/9-etat_du_materiel-qualite_b/920-taille_skis-178_cm
16575|Qualité C|154 cm|3|85.0||https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/16575-403862-ski-occasion-rossignol-experience-76-ci-ltd-fixations.html#/896-taille_skis-154_cm/1768-etat_du_materiel-qualite_c
19899|Qualité A|160 cm|2|429.0||https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/19899-533635-ski-occasion-exonde-xo-h21-fixations.html#/3-etat_du_materiel-qualite_a/902-taille_skis-160_cm
19899|Qualité B|160 cm|2|399.0||https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/19899-533636-ski-occasion-exonde-xo-h21-fixations.html#/9-etat_du_materiel-qualite_b/902-taille_skis-160_cm
19906|Qualité B|160 cm|5|289.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/19906-545857-ski-occasion-elan-amphibio-porsche-design-fixations.html#/9-etat_du_materiel-qualite_b/902-taille_skis-160_cm
19906|Qualité B|166 cm|2|289.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/19906-545860-ski-occasion-elan-amphibio-porsche-design-fixations.html#/9-etat_du_materiel-qualite_b/908-taille_skis-166_cm
19906|Qualité B|172 cm|3|289.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/19906-545863-ski-occasion-elan-amphibio-porsche-design-fixations.html#/9-etat_du_materiel-qualite_b/914-taille_skis-172_cm
19906|Qualité C|166 cm|2|259.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/19906-545861-ski-occasion-elan-amphibio-porsche-design-fixations.html#/908-taille_skis-166_cm/1768-etat_du_materiel-qualite_c
19906|Qualité C|172 cm|2|259.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/19906-545864-ski-occasion-elan-amphibio-porsche-design-fixations.html#/914-taille_skis-172_cm/1768-etat_du_materiel-qualite_c
20106|Qualité A|156 cm|14|169.0||https://freeglisse.com/fr/ski-occasion-femme-loisir/20106-559077-ski-occasion-rossignol-nova-6-fixations.html#/3-etat_du_materiel-qualite_a/898-taille_skis-156_cm
14300|Qualité C|120 cm|3|39.0||https://freeglisse.com/fr/ski-occasion-junior-performance/14300-535259-ski-occasion-junior-salomon-s-race-rush-fixations.html#/862-taille_skis-120_cm/1768-etat_du_materiel-qualite_c
14300|Qualité C|130 cm|2|39.0||https://freeglisse.com/fr/ski-occasion-junior-performance/14300-535260-ski-occasion-junior-salomon-s-race-rush-fixations.html#/872-taille_skis-130_cm/1768-etat_du_materiel-qualite_c
14300|Qualité C|140 cm|3|39.0||https://freeglisse.com/fr/ski-occasion-junior-performance/14300-535261-ski-occasion-junior-salomon-s-race-rush-fixations.html#/882-taille_skis-140_cm/1768-etat_du_materiel-qualite_c
14300|Qualité C|150 cm|4|39.0||https://freeglisse.com/fr/ski-occasion-junior-performance/14300-535262-ski-occasion-junior-salomon-s-race-rush-fixations.html#/892-taille_skis-150_cm/1768-etat_du_materiel-qualite_c
14300|Qualité C|160 cm|2|39.0||https://freeglisse.com/fr/ski-occasion-junior-performance/14300-535263-ski-occasion-junior-salomon-s-race-rush-fixations.html#/902-taille_skis-160_cm/1768-etat_du_materiel-qualite_c
19256|Qualité A|171 cm|5|289.0||https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/19256-533662-ski-occasion-dynastar-speed-4x4-763-fixations.html#/3-etat_du_materiel-qualite_a/913-taille_skis-171_cm
19256|Qualité A|179 cm|8|289.0||https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/19256-533664-ski-occasion-dynastar-speed-4x4-763-fixations.html#/3-etat_du_materiel-qualite_a/921-taille_skis-179_cm
14617|Qualité A|151 cm|5|139.0||https://freeglisse.com/fr/ski-occasion-femme-loisir/14617-146599-ski-occasion-fischer-koa-77-xtr-fixations.html#/3-etat_du_materiel-qualite_a/893-taille_skis-151_cm
14617|Qualité A|157 cm|4|139.0||https://freeglisse.com/fr/ski-occasion-femme-loisir/14617-146601-ski-occasion-fischer-koa-77-xtr-fixations.html#/3-etat_du_materiel-qualite_a/899-taille_skis-157_cm
14617|Qualité B|157 cm|1|109.0||https://freeglisse.com/fr/ski-occasion-femme-loisir/14617-146602-ski-occasion-fischer-koa-77-xtr-fixations.html#/9-etat_du_materiel-qualite_b/899-taille_skis-157_cm
17243|Qualité B|146 cm|5|159.0||https://freeglisse.com/fr/ski-occasion-femme-performance/17243-298966-ski-occasion-elan-insomnia-w-fixations.html#/9-etat_du_materiel-qualite_b/888-taille_skis-146_cm
17243|Qualité B|152 cm|2|159.0||https://freeglisse.com/fr/ski-occasion-femme-performance/17243-298968-ski-occasion-elan-insomnia-w-fixations.html#/9-etat_du_materiel-qualite_b/894-taille_skis-152_cm
16937|Qualité A|120 cm|3|49.0||https://freeglisse.com/fr/ski-occasion-junior-loisir/16937-542072-ski-occasion-junior-hello-kitty-victoria-couture-fixations.html#/3-etat_du_materiel-qualite_a/862-taille_skis-120_cm
16937|Qualité A|130 cm|7|49.0||https://freeglisse.com/fr/ski-occasion-junior-loisir/16937-542073-ski-occasion-junior-hello-kitty-victoria-couture-fixations.html#/3-etat_du_materiel-qualite_a/872-taille_skis-130_cm
16937|Qualité B|120 cm|2|39.0||https://freeglisse.com/fr/ski-occasion-junior-loisir/16937-542077-ski-occasion-junior-hello-kitty-victoria-couture-fixations.html#/9-etat_du_materiel-qualite_b/862-taille_skis-120_cm
16937|Qualité B|130 cm|1|39.0||https://freeglisse.com/fr/ski-occasion-junior-loisir/16937-542078-ski-occasion-junior-hello-kitty-victoria-couture-fixations.html#/9-etat_du_materiel-qualite_b/872-taille_skis-130_cm
13090|Qualité C|162 cm|3|29.0||https://freeglisse.com/fr/ski-occasion-adulte-pas-cher/13090-299726-ski-occasion-rossignol-tous-modeles-a-29-fixations.html#/904-taille_skis-162_cm/1768-etat_du_materiel-qualite_c
13090|Qualité C|170 cm|9|29.0||https://freeglisse.com/fr/ski-occasion-adulte-pas-cher/13090-299734-ski-occasion-rossignol-tous-modeles-a-29-fixations.html#/912-taille_skis-170_cm/1768-etat_du_materiel-qualite_c
13090|Qualité C|181 cm|1|29.0||https://freeglisse.com/fr/ski-occasion-adulte-pas-cher/13090-299745-ski-occasion-rossignol-tous-modeles-a-29-fixations.html#/923-taille_skis-181_cm/1768-etat_du_materiel-qualite_c
18353|Qualité A|156 cm|5|202.3|289.0|https://freeglisse.com/fr/ski-occasion-adulte-performance/18353-410447-ski-occasion-lacroix-lx-carbon-fixations.html#/3-etat_du_materiel-qualite_a/898-taille_skis-156_cm
18353|Qualité A|165 cm|7|202.3|289.0|https://freeglisse.com/fr/ski-occasion-adulte-performance/18353-410448-ski-occasion-lacroix-lx-carbon-fixations.html#/3-etat_du_materiel-qualite_a/907-taille_skis-165_cm
20007|Qualité A|164 cm|4|309.0|289.0|https://freeglisse.com/fr/ski-occasion-adulte-performance/20007-552627-ski-occasion-fischer-brilliant-the-curv-fixations.html#/3-etat_du_materiel-qualite_a/906-taille_skis-164_cm
20007|Qualité A|171 cm|2|309.0|289.0|https://freeglisse.com/fr/ski-occasion-adulte-performance/20007-552628-ski-occasion-fischer-brilliant-the-curv-fixations.html#/3-etat_du_materiel-qualite_a/913-taille_skis-171_cm
20007|Qualité A|178 cm|2|309.0|289.0|https://freeglisse.com/fr/ski-occasion-adulte-performance/20007-552629-ski-occasion-fischer-brilliant-the-curv-fixations.html#/3-etat_du_materiel-qualite_a/920-taille_skis-178_cm
20007|Qualité B|171 cm|2|279.0|289.0|https://freeglisse.com/fr/ski-occasion-adulte-performance/20007-552632-ski-occasion-fischer-brilliant-the-curv-fixations.html#/9-etat_du_materiel-qualite_b/913-taille_skis-171_cm
20007|Qualité B|178 cm|2|279.0|289.0|https://freeglisse.com/fr/ski-occasion-adulte-performance/20007-552633-ski-occasion-fischer-brilliant-the-curv-fixations.html#/9-etat_du_materiel-qualite_b/920-taille_skis-178_cm
17045|Qualité A|155 cm|3|265.3||https://freeglisse.com/fr/ski-occasion-adulte-performance/17045-522062-ski-occasion-lacroix-mach-1-fixations.html#/3-etat_du_materiel-qualite_a/897-taille_skis-155_cm
17045|Qualité A|165 cm|3|265.3||https://freeglisse.com/fr/ski-occasion-adulte-performance/17045-522064-ski-occasion-lacroix-mach-1-fixations.html#/3-etat_du_materiel-qualite_a/907-taille_skis-165_cm
17045|Qualité B|155 cm|1|181.3||https://freeglisse.com/fr/ski-occasion-adulte-performance/17045-522063-ski-occasion-lacroix-mach-1-fixations.html#/9-etat_du_materiel-qualite_b/897-taille_skis-155_cm
17045|Qualité B|165 cm|4|181.3||https://freeglisse.com/fr/ski-occasion-adulte-performance/17045-522065-ski-occasion-lacroix-mach-1-fixations.html#/9-etat_du_materiel-qualite_b/907-taille_skis-165_cm
11469|Qualité A|70 cm|7|49.0||https://freeglisse.com/fr/ski-occasion-junior-loisir/11469-543792-ski-occasion-junior-elan-exar-pro-fixations.html#/3-etat_du_materiel-qualite_a/812-taille_skis-70_cm
11469|Qualité A|80 cm|4|49.0||https://freeglisse.com/fr/ski-occasion-junior-loisir/11469-84188-ski-occasion-junior-elan-exar-pro-fixations.html#/3-etat_du_materiel-qualite_a/822-taille_skis-80_cm
19871|Qualité A|146 cm|6|244.3||https://freeglisse.com/fr/ski-occasion-femme-performance/19871-546799-ski-occasion-lacroix-lx-pearl-fixations.html#/3-etat_du_materiel-qualite_a/888-taille_skis-146_cm
19871|Qualité A|154 cm|2|244.3||https://freeglisse.com/fr/ski-occasion-femme-performance/19871-546801-ski-occasion-lacroix-lx-pearl-fixations.html#/3-etat_du_materiel-qualite_a/896-taille_skis-154_cm
19871|Qualité A|162 cm|3|244.3||https://freeglisse.com/fr/ski-occasion-femme-performance/19871-546803-ski-occasion-lacroix-lx-pearl-fixations.html#/3-etat_du_materiel-qualite_a/904-taille_skis-162_cm
18563|Qualité A|157 cm|1|149.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/18563-418886-ski-occasion-fischer-rc-one-77-xtr-fixations.html#/3-etat_du_materiel-qualite_a/899-taille_skis-157_cm
18536|Qualité B|156 cm|2|119.0||https://freeglisse.com/fr/ski-occasion-adulte-loisir/18536-418697-ski-occasion-dynastar-legend-x-75-fixations.html#/9-etat_du_materiel-qualite_b/898-taille_skis-156_cm
18536|Qualité B|164 cm|7|119.0||https://freeglisse.com/fr/ski-occasion-adulte-loisir/18536-418698-ski-occasion-dynastar-legend-x-75-fixations.html#/9-etat_du_materiel-qualite_b/906-taille_skis-164_cm
18536|Qualité B|172 cm|2|119.0||https://freeglisse.com/fr/ski-occasion-adulte-loisir/18536-418699-ski-occasion-dynastar-legend-x-75-fixations.html#/9-etat_du_materiel-qualite_b/914-taille_skis-172_cm
11597|Qualité A|76 cm|1|59.0|349.0|https://freeglisse.com/fr/ski-occasion-junior-loisir/11597-85939-ski-occasion-junior-k2-indy-fixations.html#/3-etat_du_materiel-qualite_a/818-taille_skis-76_cm
11597|Qualité A|112 cm|1|59.0|349.0|https://freeglisse.com/fr/ski-occasion-junior-loisir/11597-541100-ski-occasion-junior-k2-indy-fixations.html#/3-etat_du_materiel-qualite_a/854-taille_skis-112_cm
11597|Qualité B|112 cm|9|39.0|349.0|https://freeglisse.com/fr/ski-occasion-junior-loisir/11597-541104-ski-occasion-junior-k2-indy-fixations.html#/9-etat_du_materiel-qualite_b/854-taille_skis-112_cm
12467|Qualité A|100 cm|1|55.0|349.0|https://freeglisse.com/fr/ski-occasion-junior-loisir/12467-517841-ski-occasion-junior-tecnopro-flyte-xt-fixations.html#/3-etat_du_materiel-qualite_a/842-taille_skis-100_cm
12467|Qualité A|110 cm|2|55.0|349.0|https://freeglisse.com/fr/ski-occasion-junior-loisir/12467-517842-ski-occasion-junior-tecnopro-flyte-xt-fixations.html#/3-etat_du_materiel-qualite_a/852-taille_skis-110_cm
12467|Qualité A|120 cm|5|55.0|349.0|https://freeglisse.com/fr/ski-occasion-junior-loisir/12467-517843-ski-occasion-junior-tecnopro-flyte-xt-fixations.html#/3-etat_du_materiel-qualite_a/862-taille_skis-120_cm
12467|Qualité A|130 cm|2|55.0|349.0|https://freeglisse.com/fr/ski-occasion-junior-loisir/12467-517844-ski-occasion-junior-tecnopro-flyte-xt-fixations.html#/3-etat_du_materiel-qualite_a/872-taille_skis-130_cm
12467|Qualité B|120 cm|1|45.0|349.0|https://freeglisse.com/fr/ski-occasion-junior-loisir/12467-517847-ski-occasion-junior-tecnopro-flyte-xt-fixations.html#/9-etat_du_materiel-qualite_b/862-taille_skis-120_cm
15417|Qualité B|157 cm|2|299.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/15417-162404-ski-occasion-rossignol-hero-elite-st-ti-fixations.html#/9-etat_du_materiel-qualite_b/899-taille_skis-157_cm
15417|Qualité B|162 cm|2|299.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/15417-162406-ski-occasion-rossignol-hero-elite-st-ti-fixations.html#/9-etat_du_materiel-qualite_b/904-taille_skis-162_cm
15417|Qualité C|157 cm|1|239.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/15417-502131-ski-occasion-rossignol-hero-elite-st-ti-fixations.html#/899-taille_skis-157_cm/1768-etat_du_materiel-qualite_c
15417|Qualité C|162 cm|2|239.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/15417-274163-ski-occasion-rossignol-hero-elite-st-ti-fixations.html#/904-taille_skis-162_cm/1768-etat_du_materiel-qualite_c
15216|Qualité A|144 cm|1|149.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/15216-505064-ski-occasion-dynastar-speed-zone-06-fixations.html#/3-etat_du_materiel-qualite_a/886-taille_skis-144_cm
15216|Qualité A|151 cm|4|149.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/15216-505067-ski-occasion-dynastar-speed-zone-06-fixations.html#/3-etat_du_materiel-qualite_a/893-taille_skis-151_cm
15216|Qualité B|151 cm|2|129.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/15216-505068-ski-occasion-dynastar-speed-zone-06-fixations.html#/9-etat_du_materiel-qualite_b/893-taille_skis-151_cm
13081|Qualité C|159 cm|1|29.0||https://freeglisse.com/fr/ski-occasion-adulte-pas-cher/13081-299511-ski-occasion-k2-tous-modeles-a-29-fixations.html#/901-taille_skis-159_cm/1768-etat_du_materiel-qualite_c
13081|Qualité C|160 cm|1|29.0||https://freeglisse.com/fr/ski-occasion-adulte-pas-cher/13081-299512-ski-occasion-k2-tous-modeles-a-29-fixations.html#/902-taille_skis-160_cm/1768-etat_du_materiel-qualite_c
13081|Qualité C|162 cm|1|29.0||https://freeglisse.com/fr/ski-occasion-adulte-pas-cher/13081-299514-ski-occasion-k2-tous-modeles-a-29-fixations.html#/904-taille_skis-162_cm/1768-etat_du_materiel-qualite_c
13081|Qualité C|163 cm|2|29.0||https://freeglisse.com/fr/ski-occasion-adulte-pas-cher/13081-299515-ski-occasion-k2-tous-modeles-a-29-fixations.html#/905-taille_skis-163_cm/1768-etat_du_materiel-qualite_c
13081|Qualité C|167 cm|2|29.0||https://freeglisse.com/fr/ski-occasion-adulte-pas-cher/13081-299519-ski-occasion-k2-tous-modeles-a-29-fixations.html#/909-taille_skis-167_cm/1768-etat_du_materiel-qualite_c
13081|Qualité C|168 cm|1|29.0||https://freeglisse.com/fr/ski-occasion-adulte-pas-cher/13081-299520-ski-occasion-k2-tous-modeles-a-29-fixations.html#/910-taille_skis-168_cm/1768-etat_du_materiel-qualite_c
13081|Qualité C|170 cm|1|29.0||https://freeglisse.com/fr/ski-occasion-adulte-pas-cher/13081-299522-ski-occasion-k2-tous-modeles-a-29-fixations.html#/912-taille_skis-170_cm/1768-etat_du_materiel-qualite_c
13081|Qualité C|181 cm|1|29.0||https://freeglisse.com/fr/ski-occasion-adulte-pas-cher/13081-299533-ski-occasion-k2-tous-modeles-a-29-fixations.html#/923-taille_skis-181_cm/1768-etat_du_materiel-qualite_c
19938|Qualité A|110 cm|1|65.0||https://freeglisse.com/fr/ski-occasion-junior-loisir/19938-552747-ski-occasion-junior-dynastar-team-speed-fixations.html#/3-etat_du_materiel-qualite_a/852-taille_skis-110_cm
19938|Qualité A|120 cm|3|65.0||https://freeglisse.com/fr/ski-occasion-junior-loisir/19938-552749-ski-occasion-junior-dynastar-team-speed-fixations.html#/3-etat_du_materiel-qualite_a/862-taille_skis-120_cm
19938|Qualité B|120 cm|3|49.0||https://freeglisse.com/fr/ski-occasion-junior-loisir/19938-552750-ski-occasion-junior-dynastar-team-speed-fixations.html#/9-etat_du_materiel-qualite_b/862-taille_skis-120_cm
16751|Qualité C|172 cm|5|69.0||https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/16751-404468-ski-occasion-nordica-navigator-85-ca-r-fixations.html#/914-taille_skis-172_cm/1768-etat_du_materiel-qualite_c
16751|Qualité C|179 cm|4|69.0||https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/16751-404469-ski-occasion-nordica-navigator-85-ca-r-fixations.html#/921-taille_skis-179_cm/1768-etat_du_materiel-qualite_c
16751|Qualité C|186 cm|1|69.0||https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/16751-404470-ski-occasion-nordica-navigator-85-ca-r-fixations.html#/928-taille_skis-186_cm/1768-etat_du_materiel-qualite_c
14176|Qualité A|70 cm|1|59.0||https://freeglisse.com/fr/ski-occasion-junior-loisir/14176-541462-ski-occasion-junior-nordica-dobermann-team-race-j-fixations.html#/3-etat_du_materiel-qualite_a/812-taille_skis-70_cm
14176|Qualité A|80 cm|1|59.0||https://freeglisse.com/fr/ski-occasion-junior-loisir/14176-541463-ski-occasion-junior-nordica-dobermann-team-race-j-fixations.html#/3-etat_du_materiel-qualite_a/822-taille_skis-80_cm
19379|Qualité A|159 cm|3|339.0||https://freeglisse.com/fr/ski-occasion-adulte-loisir/19379-534171-ski-occasion-bogner-beast-vt2-fixations.html#/3-etat_du_materiel-qualite_a/901-taille_skis-159_cm
19379|Qualité A|165 cm|1|339.0||https://freeglisse.com/fr/ski-occasion-adulte-loisir/19379-534173-ski-occasion-bogner-beast-vt2-fixations.html#/3-etat_du_materiel-qualite_a/907-taille_skis-165_cm
19379|Qualité A|171 cm|2|339.0||https://freeglisse.com/fr/ski-occasion-adulte-loisir/19379-534175-ski-occasion-bogner-beast-vt2-fixations.html#/3-etat_du_materiel-qualite_a/913-taille_skis-171_cm
19379|Qualité B|159 cm|3|309.0||https://freeglisse.com/fr/ski-occasion-adulte-loisir/19379-534172-ski-occasion-bogner-beast-vt2-fixations.html#/9-etat_du_materiel-qualite_b/901-taille_skis-159_cm
19379|Qualité B|165 cm|1|309.0||https://freeglisse.com/fr/ski-occasion-adulte-loisir/19379-534174-ski-occasion-bogner-beast-vt2-fixations.html#/9-etat_du_materiel-qualite_b/907-taille_skis-165_cm
14130|Qualité B|110 cm|1|59.0||https://freeglisse.com/fr/ski-occasion-junior-loisir/14130-543491-ski-occasion-salomon-s-max-jr-fixations.html#/9-etat_du_materiel-qualite_b/852-taille_skis-110_cm
14130|Qualité B|120 cm|3|59.0||https://freeglisse.com/fr/ski-occasion-junior-loisir/14130-543492-ski-occasion-salomon-s-max-jr-fixations.html#/9-etat_du_materiel-qualite_b/862-taille_skis-120_cm
14130|Qualité B|130 cm|5|59.0||https://freeglisse.com/fr/ski-occasion-junior-loisir/14130-543493-ski-occasion-salomon-s-max-jr-fixations.html#/9-etat_du_materiel-qualite_b/872-taille_skis-130_cm
14130|Qualité C|130 cm|1|39.0||https://freeglisse.com/fr/ski-occasion-junior-loisir/14130-543496-ski-occasion-salomon-s-max-jr-fixations.html#/872-taille_skis-130_cm/1768-etat_du_materiel-qualite_c
12625|Qualité B|120 cm|6|55.0||https://freeglisse.com/fr/ski-occasion-junior-performance/12625-535445-ski-occasion-junior-rossignol-hero-mte-j-fixations.html#/9-etat_du_materiel-qualite_b/862-taille_skis-120_cm
12625|Qualité B|130 cm|1|55.0||https://freeglisse.com/fr/ski-occasion-junior-performance/12625-535446-ski-occasion-junior-rossignol-hero-mte-j-fixations.html#/9-etat_du_materiel-qualite_b/872-taille_skis-130_cm
12625|Qualité C|130 cm|3|45.0||https://freeglisse.com/fr/ski-occasion-junior-performance/12625-535517-ski-occasion-junior-rossignol-hero-mte-j-fixations.html#/872-taille_skis-130_cm/1768-etat_du_materiel-qualite_c
17099|Qualité A|150 cm|2|199.0||https://freeglisse.com/fr/ski-occasion-femme-all-mountain/17099-293277-ski-occasion-dynastar-intense-4x4-78-fixations.html#/3-etat_du_materiel-qualite_a/892-taille_skis-150_cm
17099|Qualité A|158 cm|3|199.0||https://freeglisse.com/fr/ski-occasion-femme-all-mountain/17099-293276-ski-occasion-dynastar-intense-4x4-78-fixations.html#/3-etat_du_materiel-qualite_a/900-taille_skis-158_cm
17099|Qualité A|164 cm|5|199.0||https://freeglisse.com/fr/ski-occasion-femme-all-mountain/17099-293278-ski-occasion-dynastar-intense-4x4-78-fixations.html#/3-etat_du_materiel-qualite_a/906-taille_skis-164_cm
18174|Qualité B|153 cm|1|189.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/18174-404517-ski-occasion-dynastar-speed-zone-10-ti-fixations.html#/9-etat_du_materiel-qualite_b/895-taille_skis-153_cm
18174|Qualité B|160 cm|3|189.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/18174-404519-ski-occasion-dynastar-speed-zone-10-ti-fixations.html#/9-etat_du_materiel-qualite_b/902-taille_skis-160_cm
18174|Qualité B|167 cm|4|189.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/18174-404521-ski-occasion-dynastar-speed-zone-10-ti-fixations.html#/9-etat_du_materiel-qualite_b/909-taille_skis-167_cm
18174|Qualité B|175 cm|2|189.0||https://freeglisse.com/fr/ski-occasion-adulte-performance/18174-404523-ski-occasion-dynastar-speed-zone-10-ti-fixations.html#/9-etat_du_materiel-qualite_b/917-taille_skis-175_cm
18578|Qualité A|144 cm|1|129.0||https://freeglisse.com/fr/ski-occasion-femme-loisir/18578-546598-ski-occasion-dynastar-intense-6-fixations.html#/3-etat_du_materiel-qualite_a/886-taille_skis-144_cm
18578|Qualité A|158 cm|1|129.0||https://freeglisse.com/fr/ski-occasion-femme-loisir/18578-546600-ski-occasion-dynastar-intense-6-fixations.html#/3-etat_du_materiel-qualite_a/900-taille_skis-158_cm
18578|Qualité B|144 cm|1|109.0||https://freeglisse.com/fr/ski-occasion-femme-loisir/18578-419132-ski-occasion-dynastar-intense-6-fixations.html#/9-etat_du_materiel-qualite_b/886-taille_skis-144_cm
18578|Qualité B|151 cm|4|109.0||https://freeglisse.com/fr/ski-occasion-femme-loisir/18578-419134-ski-occasion-dynastar-intense-6-fixations.html#/9-etat_du_materiel-qualite_b/893-taille_skis-151_cm
18578|Qualité B|158 cm|1|109.0||https://freeglisse.com/fr/ski-occasion-femme-loisir/18578-419136-ski-occasion-dynastar-intense-6-fixations.html#/9-etat_du_materiel-qualite_b/900-taille_skis-158_cm
18578|Qualité C|144 cm|1|89.0||https://freeglisse.com/fr/ski-occasion-femme-loisir/18578-419133-ski-occasion-dynastar-intense-6-fixations.html#/886-taille_skis-144_cm/1768-etat_du_materiel-qualite_c
